노선번호,순번,정류소명,좌표X,좌표Y,위도,경도,ARSID
606,16,부천북부역농협,180862.70,443119.30,37.48726953,126.783588,46639
606,17,대성병원,180948.40,443587.10,37.49148664,126.784545,46006
606,18,부천북초등학교,181006.70,443900.80,37.49431458,126.7851962,46004
606,19,원미구청,181062.30,444215.20,37.49714877,126.7858169,46002
606,20,춘의테크노파크단지앞,181109.40,444483.00,37.49956287,126.7863427,46019
606,21,춘의가구거리,181394.50,444957.90,37.50384797,126.7895552,46020
606,22,당아래,181768.20,445037.90,37.5045763,126.7937801,46021
606,23,부천종합운동장역,182119.20,445199.50,37.50603933,126.7977463,45015
606,24,여월휴먼시아4단지,182161.50,445480.40,37.50857133,126.798218,45002
606,25,오정경찰서.여월휴먼시아5단지,182326.40,445844.30,37.51185359,126.8000745,46728
606,26,여월휴먼시아1단지.까치울중학교,182539.00,446156.10,37.51466725,126.802472,45640
606,27,성곡동주민센터,182659.70,446329.80,37.51623473,126.8038333,45005
606,28,미성주유소,182764.20,446694.40,37.51952207,126.805007,45004
606,29,원종동사거리,182764.10,447153.00,37.52365449,126.8049951,45023
606,30,서림아파트,183132.40,447189.70,37.523992,126.8091611,45028
606,31,부강아파트,183492.90,447187.80,37.52398139,126.8132398,45043
606,32,고강선사유적공원앞,183719.00,447270.20,37.52472791,126.8157961,45044
606,33,고강동국민은행,183754.50,447547.50,37.52722727,126.8161916,45046
606,34,수주로.수주초등학교,183758.70,447862.80,37.53006849,126.8162321,45038
606,35,서울농원,183758.10,448403.00,37.53493619,126.8162134,45604
606,36,양원초교.광영여고,184403.30,448855.10,37.53902116,126.8235046,15342
606,37,신월5동주민센터.신월중학교,184745.40,448873.20,37.53918998,126.8273755,15347
606,38,신화중학교,185020.40,448883.80,37.53929001,126.8304872,15352
606,39,화곡푸르지오.강서교육지원청입구,185458.70,448973.80,37.54010801,126.8354453,16149
606,40,화곡역.에이스정형외과앞,185759.90,449075.30,37.54102732,126.8388518,16147
606,41,화곡본동시장,186148.90,449331.30,37.54334004,126.8432491,16146
606,42,한국폴리텍1.서울강서대학교,186328.20,449635.50,37.54608384,126.8452725,16143
606,43,우장초등학교,186550.00,449999.10,37.54936347,126.847776,16142
606,44,강서구청,186798.50,450360.60,37.55262451,126.850582,16139
606,45,강서구청사거리,187108.20,450649.50,37.55523215,126.8540822,16008
606,46,등촌중학교 백석초등학교,187676.80,450385.60,37.55286194,126.8605224,16006
606,47,등촌역.강서보건소,188301.40,450001.30,37.54940719,126.8675979,16004
606,48,염창역.서울도시가스,188960.00,449716.80,37.5468517,126.875056,16002
606,49,안양천입구,189794.40,449714.10,37.54683698,126.8844993,19217
606,50,마포구청역,191362.40,451421.90,37.56224187,126.9022248,14195
606,51,성서중학교.(구)마포구청,191760.30,451580.30,37.56367284,126.9067271,14196
606,52,성산2교,192335.00,451781.60,37.5654917,126.9132306,14198
606,53,연희104고지앞.구성산회관,193381.10,451863.60,37.56623871,126.9250719,13008
606,54,서대문우체국,193996.60,451366.80,37.5617663,126.9320436,13010
606,55,연세대앞,194319.40,451163.00,37.55993192,126.9356992,13012
606,56,세브란스병원앞,194562.40,451166.40,37.55996402,126.9384498,13014
606,57,이대후문,194991.10,451458.30,37.56259674,126.9433004,13016
606,58,이대부고,195229.30,451705.20,37.5648228,126.9459952,13120
606,59,사직단,197190.20,452817.30,37.57485191,126.9681885,01128
606,60,서울지방경찰청.경복궁역,197481.30,452915.90,37.57574123,126.9714839,01127
606,61,경복궁,198122.80,452897.10,37.57557336,126.9787468,01117
606,62,안국동,198473.70,452789.80,37.57460713,126.9827199,01203
606,63,조계사,198483.00,452554.00,37.57248238,126.9828256,01202
606,64,종로1가,198359.40,452318.20,37.57035739,126.9814269,01190
606,65,KT광화문지사,197996.60,452545.30,37.57240305,126.977319,01118
606,66,사직동주민센터,197467.20,452964.60,37.57618002,126.9713241,01114
606,67,사직단,197172.70,452848.40,37.5751321,126.9679902,01113
606,68,이대부고,195271.80,451870.70,37.56631433,126.9464752,13121
606,69,이대부중,195067.30,451574.10,37.56364062,126.9441622,13119
606,70,세브란스병원앞,194604.20,451184.70,37.56012917,126.9389228,13015
606,71,연세대앞,194301.70,451187.60,37.56015348,126.9354987,13013
606,72,서대문우체국,193945.20,451451.50,37.56252919,126.9314611,13011
606,73,연희104고지앞.구성산회관,193444.10,451876.30,37.5663536,126.925785,13009
606,74,성산2교,192283.10,451803.60,37.56568951,126.9126428,14199
606,75,성서중학교.(구)마포구청,191771.60,451618.90,37.56402077,126.9068546,14197
606,76,마포구청역,191401.00,451475.40,37.56272432,126.9026611,14194
606,77,영등포아리수정수센터,189715.70,449819.30,37.54778406,126.8836071,19215
606,78,염창역.서울도시가스,189032.80,449743.60,37.54709406,126.8758795,16001
606,79,등촌역.강서보건소,188394.30,449956.20,37.54900197,126.86865,16003
606,80,등촌중학교 백석초등학교,187767.70,450359.10,37.55262437,126.8615516,16005
606,81,강서구청사거리,187258.10,450596.10,37.55475305,126.8557798,16007
606,82,강서구청,186761.90,450365.20,37.55266544,126.8501677,16140
606,83,우장초등학교,186585.80,450108.50,37.55034979,126.8481792,16141
606,84,한국폴리텍1.서울강서대학교,186280.20,449608.50,37.54583983,126.8447298,16144
606,85,화곡역.화곡시장,186093.80,449313.10,37.54317521,126.8426259,16145
606,86,화곡역.에이스정형외과앞,185605.50,449058.60,37.54087444,126.8371049,16148
606,87,화곡푸르지오.강서교육지원청입구,185373.10,448978.30,37.5401472,126.8344765,16150
606,88,신화중학교,185108.60,448918.80,37.53960682,126.8314846,15345
606,89,신월5동주민센터.신월중학교,184759.10,448904.80,37.53947496,126.8275298,15346
606,90,광영고.독수리아파트,184390.50,448892.10,37.53935435,126.8233589,15350
606,91,서울농원,183732.70,448403.50,37.53494025,126.815926,45605
606,92,수주로.수주초등학교,183728.30,447861.50,37.53005624,126.8158882,45047
606,93,고강동국민은행,183728.60,447519.30,37.52697271,126.8158992,45039
606,94,고강선사유적공원앞,183701.50,447305.90,37.52504929,126.8155973,45045
606,95,부강아파트,183428.40,447198.90,37.52408026,126.8125098,45054
606,96,서림아파트,183135.10,447198.30,37.52406954,126.8091915,45029
606,97,원종동사거리,182733.10,447162.80,37.52374222,126.8046441,45024
606,98,미성주유소,182731.20,446771.30,37.5202144,126.8046318,45014
606,99,성곡동주민센터,182638.50,446353.40,37.51644698,126.803593,45013
606,100,여월휴먼시아1단지.까치울중학교,182511.40,446179.10,37.51487398,126.8021593,45639
606,101,오정경찰서.부천옹기박물관,182390.90,446057.10,37.51377235,126.800799,45641
606,102,오정경찰서.여월휴먼시아5단지,182293.20,445861.00,37.51200343,126.7996985,46727
606,103,여월휴먼시아4단지,182126.20,445491.10,37.50866706,126.7978184,45016
606,104,부천종합운동장역,182088.50,445221.20,37.50623428,126.7973985,45003
606,105,당아래,181810.50,445080.80,37.5049637,126.7942575,46015
606,106,춘의가구거리,181467.70,445009.90,37.50431801,126.7903819,46022
606,107,춘의테크노파크단지앞,181092.00,444560.00,37.50025636,126.7861439,46016
606,108,원미구청,181027.20,444212.70,37.49712552,126.78542,46003
606,109,부천북초등학교,180968.70,443882.50,37.4941489,126.7847669,46001
606,110,대성병원,180918.90,443610.80,37.49169959,126.7842107,46005
606,111,노마즈하우스.우리은행,180859.40,443285.00,37.48876258,126.7835463,46007
606,112,국민은행.부천북부역,180695.70,442991.50,37.48611445,126.7817028,46008
606,113,부천전화국,180222.40,443079.10,37.48689381,126.7763483,46014
606,114,시민운동장.시민회관,179844.00,443152.00,37.48754253,126.7720673,46053
606,115,팰리스카운티,179387.90,443236.50,37.48829389,126.7669072,46051
606,116,상동시장.중동역.부천여고,179035.70,443255.60,37.48845808,126.7629238,46090
606,117,송내초교.법원입구,178802.90,443408.60,37.48983144,126.7602868,46097
606,118,상도중학교,178773.50,443816.80,37.49350904,126.7599425,46601
606,119,꿈동산.사랑마을,178497.40,443860.90,37.49390004,126.7568188,46603
606,120,복사골문화센터,178268.70,443888.60,37.49414429,126.7542315,46605
606,121,한아름마을.반달마을,177847.20,443898.80,37.49422619,126.7494643,46729
606,122,목련마을,177698.60,443843.30,37.4937225,126.7477854,46725
606,123,부인초교,177687.90,443408.70,37.48980609,126.7476776,46102
606,124,자동차매매단지,177680.20,443316.60,37.48897599,126.7475933,46101
6100,1,망우역,208176.20,455462.70,37.59865729,127.0925974,07771
6100,2,상봉역.중랑우체국,207396.50,455155.00,37.59589124,127.083764,07003
6100,3,지하철7호선중화역,207015.00,455925.90,37.60284071,127.079451,07108
6100,4,묵동삼거리.먹골역,206838.10,457018.80,37.61269,127.0774576,07104
6100,5,태릉입구역4번출구,206638.30,457783.90,37.61958566,127.0752014,11103
6100,6,공릉역1번출구,206424.60,458559.50,37.62657598,127.0727873,11161
6100,7,하계역,206077.30,459498.20,37.63503679,127.0688604,11835
6100,8,중계역,205545.50,460945.50,37.64808149,127.0628457,11834
6100,9,노원역,205401.80,461485.60,37.65294908,127.0612212,11832
6100,10,마들역,205076.90,462978.10,37.66639952,127.0575493,11830
6100,11,노일초교,204931.90,463685.00,37.67277001,127.0559104,11827
6100,12,수락터미널,204775.00,464325.20,37.67853953,127.0541359,11863
6100,13,의정부IC(가상),204817.70,465879.50,37.69254469,127.0546303,92616
6100,14,양주IC(가상),192877.20,464502.40,37.68012101,126.9192445,68604
6100,15,통일로IC(가상),189973.70,463843.60,37.6741576,126.8863349,92617
6100,16,고양IC(가상),183815.20,461761.80,37.65531112,126.8165643,92618
6100,17,일산IC(가상),182753.30,459912.40,37.63862732,126.8045726,92619
6100,18,자유로IC(가상),182533.40,458040.30,37.62175409,126.8021256,92620
6100,19,김포IC(가상),179564.50,454930.70,37.59367296,126.7685788,41612
6100,20,노오지분기점JC(가상),178157.60,452361.80,37.57049276,126.7527231,85605
6100,21,인천공항톨게이트(가상),170693.20,452331.80,37.5700152,126.6682213,90619
6100,22,북인천IC(가상),165988.50,450685.30,37.55501734,126.6150373,90617
6100,23,공항입구JC(가상),158834.00,446401.60,37.51612654,126.5343007,92606
6100,24,공항신도시IC(가상),154748.70,442976.20,37.48507016,126.4882971,92607
6100,25,신불IC(가상),154722.90,440420.00,37.46203573,126.4881625,92609
6100,26,1층입국장.인천국제공항,151624.00,439044.50,37.44948462,126.4532225,92611
6100,27,인천공항9B,151436.30,438935.70,37.44849442,126.4511082,92601
6100,28,영종도인천공항기점(가상),153750.10,438147.30,37.44150892,126.4773084,92604
6100,29,영종도인천공항기점3(가상),153816.60,438186.60,37.44186636,126.4780574,92636
6100,30,신불IC2(가상),154766.90,439153.10,37.45062218,126.4887376,92635
6100,31,신불IC(가상),154824.40,439272.80,37.45170358,126.4893802,92610
6100,32,신불IC.공항신도시IC(가상),154636.60,441057.30,37.46777403,126.4871477,92634
6100,33,공항신도시IC(가상),154525.80,442280.60,37.47879138,126.4858196,92608
6100,34,공항신도시IC2(가상),154589.40,442534.40,37.48108142,126.4865231,92633
6100,35,공항신도시IC.공항입구JC(가상),155869.70,444737.40,37.50099401,126.5008674,92632
6100,36,공항입구JC2(가상),157030.90,445450.80,37.507477,126.513959,92631
6100,37,공항입구JC(가상),157259.80,445536.90,37.50826344,126.516543,92605
6100,38,영종대교(가상),159526.20,446978.70,37.52135723,126.5420993,92630
6100,39,영종대교2(가상),161418.60,448762.50,37.53751161,126.5634148,92629
6100,40,영종대교3(가상),164872.20,450258.30,37.55112789,126.6024231,92628
6100,41,북인천IC(가상),165996.20,450649.60,37.55469594,126.6151261,90618
6100,42,인천공항톨게이트(가상),170744.30,452292.40,37.5696618,126.6688013,90620
6100,43,노오지TG.노오지분기점JC(가상),171759.50,452252.10,37.56933034,126.6802956,92640
6100,44,계양역(가상),176745.20,452544.10,37.57210086,126.7367277,92639
6100,45,노오지분기점JC(가상),177914.10,452370.30,37.57056354,126.7499662,85606
6100,46,노오지분기점JC2(가상),178055.50,452338.50,37.57028038,126.7515679,92627
6100,47,김포IC(가상),179356.00,454683.30,37.59143903,126.7662246,41613
6100,48,일산IC(가상),182737.00,459073.70,37.63106968,126.8044077,35682
6100,49,고양IC(가상),183793.40,461691.40,37.65467638,126.8163188,35683
6100,50,통일로IC(가상),189123.00,463903.10,37.67468405,126.8766899,35684
6100,51,양주IC(가상),192635.50,464311.50,37.67839895,126.9165061,68605
6100,52,수락산역,204876.40,464515.70,37.68025554,127.0552868,11689
6100,53,노일초교앞,204874.10,463775.30,37.67358399,127.0552558,11828
6100,54,마들역,205064.40,462838.50,37.66514168,127.0574066,11829
6100,55,노원역,205381.70,461361.40,37.65183006,127.0609924,11831
6100,56,중계역,205538.50,460854.90,37.64726516,127.0627657,11833
6100,57,하계역,206032.10,459511.00,37.63515243,127.0683483,11836
6100,58,공릉역4번출구,206392.10,458534.80,37.62635364,127.0724189,11162
6100,59,태릉입구역3번출구,206606.60,457765.70,37.61942189,127.0748421,11104
6100,60,묵동삼거리.먹골역,206808.40,457003.60,37.61255326,127.0771211,07103
6100,61,지하철7호선중화역,206982.30,455900.10,37.60260848,127.0790804,07107
6100,62,망우역,208210.20,455459.30,37.59862635,127.0929824,07417
6101,1,수락터미널,204775.00,464325.20,37.67853953,127.0541359,11863
6101,3,마들역,205064.40,462838.50,37.66514168,127.0574066,11829
6101,4,노원구청,205104.50,461585.90,37.65385456,127.0578524,11250
6101,5,도봉등기소,203930.20,461315.20,37.65142111,127.0445419,10232
6101,6,쌍문역,203068.00,461025.50,37.64881397,127.0347692,10015
6101,7,수유(강북구청)역,202303.40,459877.70,37.63847361,127.0261005,09013
6101,8,미아역.신일중고,202352.30,458367.60,37.62486624,127.0266497,09007
6101,9,미아사거리역,202642.50,457135.00,37.61375868,127.029933,09011
6101,10,홀리데이인성북,202935.00,455733.60,37.60112998,127.0332407,08841
6101,11,고려대역.숭례초교,203182.00,455041.10,37.59488913,127.0360351,08967
6101,12,길음역,202093.00,455831.00,37.60200994,127.0237048,08124
6101,13,정릉2동주민센터,201000.80,456147.10,37.60486011,127.0113352,08118
6101,14,홍은IC(가상),195523.90,455069.30,37.59513785,126.9493095,92612
6101,15,연희IC(가상),192709.90,452134.30,37.56867289,126.917471,92613
6101,16,성산대교북단(가상),190413.70,451206.90,37.56029514,126.8914886,14830
6101,17,가양대교북단(가상),188516.90,452577.40,37.5726229,126.8699965,92614
6101,18,행주대교북단(가상),183807.80,456204.70,37.60523719,126.8166035,35680
6101,19,국제선2청사(가상),182733.50,452074.50,37.56800108,126.8045331,92615
6101,20,김포공항국제선,182524.50,451838.20,37.56586787,126.8021728,16848
6101,21,김포공항국내선,182659.20,451129.30,37.5594826,126.8037144,16614
6101,22,노오지분기점JC(가상),178157.60,452361.80,37.57049276,126.7527231,85605
6101,23,인천공항톨게이트(가상),170693.20,452331.80,37.5700152,126.6682213,90619
6101,24,북인천IC(가상),165988.50,450685.30,37.55501734,126.6150373,90617
6101,25,공항입구JC(가상),158834.00,446401.60,37.51612654,126.5343007,92606
6101,26,공항신도시IC(가상),154748.70,442976.20,37.48507016,126.4882971,92607
6101,27,신불IC(가상),154722.90,440420.00,37.46203573,126.4881625,92609
6101,28,1층입국장.인천국제공항,151624.00,439044.50,37.44948462,126.4532225,92611
6101,29,인천공항9B,151436.30,438935.70,37.44849442,126.4511082,92601
6101,30,영종도인천공항기점(가상),153750.10,438147.30,37.44150892,126.4773084,92604
6101,31,영종도인천공항기점3(가상),153816.60,438186.60,37.44186636,126.4780574,92636
6101,32,신불IC2(가상),154766.90,439153.10,37.45062218,126.4887376,92635
6101,33,신불IC(가상),154824.40,439272.80,37.45170358,126.4893802,92610
6101,34,신불IC.공항신도시IC(가상),154636.60,441057.30,37.46777403,126.4871477,92634
6101,35,공항신도시IC(가상),154525.80,442280.60,37.47879138,126.4858196,92608
6101,36,공항신도시IC2(가상),154589.40,442534.40,37.48108142,126.4865231,92633
6101,37,공항신도시IC.공항입구JC(가상),155869.70,444737.40,37.50099401,126.5008674,92632
6101,38,공항입구JC2(가상),157030.90,445450.80,37.507477,126.513959,92631
6101,39,공항입구JC(가상),157259.80,445536.90,37.50826344,126.516543,92605
6101,40,영종대교(가상),159526.20,446978.70,37.52135723,126.5420993,92630
6101,41,영종대교2(가상),161418.60,448762.50,37.53751161,126.5634148,92629
6101,42,영종대교3(가상),164872.20,450258.30,37.55112789,126.6024231,92628
6101,43,북인천IC(가상),165996.20,450649.60,37.55469594,126.6151261,90618
6101,44,인천공항톨게이트(가상),170744.30,452292.40,37.5696618,126.6688013,90620
6101,45,노오지TG.노오지분기점JC(가상),171759.50,452252.10,37.56933034,126.6802956,92640
6101,46,계양역(가상),176745.20,452544.10,37.57210086,126.7367277,92639
6101,47,노오지분기점JC(가상),177914.10,452370.30,37.57056354,126.7499662,85606
6101,48,노오지분기점JC2(가상),178055.50,452338.50,37.57028038,126.7515679,92627
6101,49,김포공항IC(가상),181381.50,453766.50,37.5832211,126.7891848,92626
6101,50,국제선2청사(가상),182733.50,452074.50,37.56800108,126.8045331,92615
6101,51,김포공항국제선,182503.20,451819.90,37.56570256,126.8019321,16857
6101,52,김포공항국내선,182726.40,451027.80,37.55856926,126.8044774,16829
6101,53,행주대교북단(가상),183747.90,456085.10,37.60415844,126.8159277,35681
6101,54,홍은IC(가상),189800.00,451589.80,37.56373883,126.8845366,14831
6101,55,정릉2동주민센터,201013.90,456096.60,37.60440505,127.0114835,08117
6101,56,돈암동삼성아파트입구,202169.90,455815.60,37.60187099,127.0245757,08123
6101,57,홀리데이인성북,202935.00,455733.60,37.60112998,127.0332407,08841
6101,58,고려대역.숭례초교,203182.00,455041.10,37.59488913,127.0360351,08967
6101,59,미아사거리역,202667.30,457038.70,37.61289087,127.0302136,09012
6101,60,미아역.신일중고,202395.20,458283.30,37.62410651,127.0271354,09008
6101,61,수유역.강북구청,202226.80,459768.00,37.63748531,127.0252321,09004
6101,62,쌍문역,203040.80,460942.70,37.64806797,127.0344606,10016
6101,63,도봉등기소,203936.80,461270.50,37.65101831,127.0446165,10231
6101,64,상계6동우체국,205198.00,461569.20,37.65370356,127.058912,11510
6101,65,마들역,205076.90,462978.10,37.66639952,127.0575493,11830
6101,66,수락터미널,204781.60,464324.10,37.67852958,127.0542107,11889
6211,1,중부운수앞(가상),185084.50,447214.40,37.52424819,126.8312465,15716
6211,2,신월동우성상가,185303.90,446943.70,37.52181244,126.8337341,15293
6211,3,신월문화체육센타,185469.60,446703.00,37.51964613,126.8356136,15292
6211,4,한빛종합사회복지관,185778.90,446870.20,37.52115758,126.8391095,15222
6211,5,강서초등학교,186006.70,446936.70,37.52176029,126.8416855,15221
6211,6,신월2동주민센터입구,186348.60,447037.80,37.52267642,126.8455517,15220
6211,7,양강중학교,186741.20,447151.60,37.52370759,126.8499914,15219
6211,8,신정역.은행정역,187121.90,447253.00,37.5246267,126.8542968,15274
6211,9,신서고등학교.영상고등학교입구,187623.50,447337.20,37.52539228,126.8599705,15273
6211,10,목동역.목동오거리,187900.60,447382.30,37.52580236,126.8631049,15272
6211,11,목동역.목동7단지,188242.50,447350.10,37.52551662,126.8669737,15265
6211,12,목동대학학원,188748.50,447250.90,37.52462904,126.8727002,15264
6211,13,오목교역.동신한방병원,189123.20,447190.10,37.52408567,126.8769404,15173
6211,14,관악고등학교,189752.10,447067.80,37.52299083,126.8840575,19204
6211,15,영등포기계상가,190043.50,447010.40,37.52247679,126.8873551,19203
6211,16,교보앞,190460.00,446925.70,37.52171796,126.8920683,19166
6211,17,문래역,190652.60,446360.60,37.51662783,126.8942545,19318
6211,18,문래우체국.문래예술공단,190698.30,446086.60,37.51415928,126.894775,19293
6211,19,도림마을금고,191164.90,445430.90,37.50825535,126.9000612,19187
6211,20,우성5차아파트,191427.10,445321.90,37.50727562,126.9030284,19324
6211,21,도림동자치회관,191837.70,445545.10,37.5092906,126.9076704,19236
6211,22,영등포농협,192241.20,445722.30,37.51089083,126.9122328,19240
6211,23,대신시장,192615.30,445814.70,37.51172651,126.9164637,19228
6211,24,신길새마을금고,192931.10,446026.50,37.51363751,126.920034,19226
6211,25,대방역,193354.40,445917.00,37.51265396,126.9248235,19015
6211,26,현대아파트,193938.40,445970.10,37.51313646,126.9314294,20007
6211,27,노량진수산시장.CTS기독교TV,194558.90,445996.10,37.51337461,126.9384485,20009
6211,28,노량진역,195032.30,446031.40,37.51369537,126.9438035,20011
6211,29,노들역,195514.10,445930.90,37.51279223,126.9492544,20013
6211,30,노들섬,196403.10,446463.90,37.51759899,126.9593084,03341
6211,31,한강대교전망카페,196593.80,446865.20,37.52121582,126.9614639,03339
6211,32,이촌동동부센트레빌,197005.60,446893.50,37.52147226,126.9661227,03214
6211,33,이촌1동충신교회앞,197201.20,446863.50,37.52120254,126.9683357,03216
6211,34,이촌동한강맨션.이촌역,197601.30,446738.10,37.52007369,126.9728627,03218
6211,35,신용산초등학교,197888.00,446624.20,37.51904804,126.9761065,03220
6211,36,이촌동점보아파트,198086.80,446545.20,37.51833661,126.9783558,03222
6211,37,금강병원.반도아파트,198331.40,446474.60,37.51770091,126.9811232,03224
6211,38,서빙고신동아아파트,198706.90,446450.30,37.51748254,126.9853712,03226
6211,39,서빙고역1번출구,199069.90,446730.30,37.52000606,126.9894775,03157
6211,40,서빙고동,199418.40,446707.50,37.51980089,126.9934202,03272
6211,41,동빙고동,199694.50,446812.00,37.52074267,126.9965437,03274
6211,42,한남역.용산노인종합복지관,200686.70,447913.20,37.53066537,127.00777,03286
6211,43,순천향대학병원,200506.40,448553.90,37.53643881,127.0057303,03162
6211,44,서울중부기술교육원.블루스퀘어,200312.80,449123.80,37.54157425,127.0035398,03160
6211,45,버티고개,200514.10,449780.80,37.54749436,127.0058183,02237
6211,46,송도병원앞,200682.00,450088.20,37.55026422,127.0077188,02197
6211,47,약수역7번출구.약수동주민센터,200821.50,450374.90,37.55284754,127.009298,02196
6211,48,약수역3번출구.약수하이츠,201005.40,450696.60,37.55574618,127.0113799,02192
6211,49,신당동.청구역,201167.60,451051.60,37.55894487,127.0132163,02189
6211,50,신당동떡볶이타운,201342.00,451424.70,37.56230661,127.0151911,02188
6211,51,신당역.중앙시장앞,201720.80,451777.90,37.56548864,127.0194798,02182
6211,52,왕십리교회,202095.00,451877.10,37.56638175,127.0237161,04104
6211,53,왕십리1동새마을금고,202148.30,452012.00,37.5675972,127.0243199,04108
6211,54,꽃재교회,202452.00,451945.50,37.56699722,127.0277577,04252
6211,55,상왕십리역,202647.00,451773.50,37.5654468,127.0299646,04114
6211,56,상왕십리역,202533.70,451689.50,37.5646902,127.0286817,04102
6211,57,도로교통공단앞,202211.90,451741.00,37.56515509,127.0250391,04103
6211,58,성동고등학교,201948.50,451785.90,37.56556028,127.0220575,02183
6211,59,신당동떡볶이타운,201333.60,451475.30,37.56276258,127.0150961,02187
6211,60,신당동.청구역,201151.30,451085.90,37.55925397,127.0130319,02190
6211,61,약수역2번출구.중구구립도서관,200984.80,450722.30,37.55597778,127.0111467,02191
6211,62,약수역8번출구.신당사회복지관,200879.70,450487.40,37.55386122,127.0099568,02195
6211,63,송도병원앞,200653.70,450083.70,37.55022369,127.0073985,02198
6211,64,버티고개,200532.30,449814.80,37.54780072,127.0060243,02236
6211,65,서울시중부기술교육원.블루스퀘어,200280.80,449079.10,37.54117147,127.0031777,03161
6211,66,순천향대학병원.한남오거리,200506.30,448448.30,37.53548726,127.0057291,03165
6211,67,한남역.용산노인종합복지관,200600.60,447974.80,37.5312205,127.0067958,03285
6211,68,한남동하이페리온,200490.30,447599.70,37.52784055,127.0055475,03324
6211,69,보광신동아아파트삼성리버빌아파트,200179.40,447255.00,37.52473458,127.0020297,03276
6211,70,동빙고동,199722.40,446860.40,37.52117881,126.9968594,03275
6211,71,서빙고동주민센터,199538.60,446765.40,37.52032269,126.99478,03273
6211,72,서빙고역교차로,199124.20,446776.50,37.52042242,126.9900917,03267
6211,73,서빙고역1번출구,199048.30,446729.40,37.51999793,126.9892331,03325
6211,74,서빙고신동아아파트,198691.30,446497.90,37.51791144,126.9851947,03225
6211,75,이촌동현대아파트,198303.20,446514.70,37.51806219,126.980804,03223
6211,76,이촌동강촌아파트,198021.00,446598.50,37.51881675,126.9776113,03221
6211,77,신용산초등학교,197754.70,446704.90,37.51977491,126.9745982,03219
6211,78,이촌동한가람아파트.이촌역,197514.80,446802.40,37.52065287,126.9718839,03217
6211,79,이촌동두산위브트레지움.한강대우아파트,197152.60,446896.90,37.52150336,126.9677858,03215
6211,80,한강대교전망카페,196536.50,446877.60,37.52132734,126.9608156,03338
6211,81,노들섬,196328.00,446445.20,37.51743019,126.9584589,03340
6211,82,노들역,195665.00,445924.00,37.51273078,126.9509615,20014
6211,83,노량진역,195112.50,446046.20,37.51382916,126.9447106,20012
6211,84,노량진수산시장.CTS기독교TV,194595.70,446007.40,37.51347665,126.9388647,20010
6211,85,현대아파트.유한양행,194021.80,445980.80,37.51323342,126.9323727,20008
6211,86,대방역,193291.90,445957.30,37.51301665,126.9241161,19430
6211,87,대신시장,192591.50,445848.90,37.5120345,126.9161941,19230
6211,88,영등포농협,192346.70,445781.30,37.51142336,126.9134256,19231
6211,89,도림동자치회관,191872.90,445599.70,37.50978291,126.9080679,19184
6211,90,우성5차아파트,191402.00,445334.80,37.50739163,126.9027443,19323
6211,91,도림마을금고,191195.50,445433.20,37.50827637,126.9004073,19186
6211,92,문래우체국.문래예술공단,190735.20,446097.20,37.51425516,126.8951923,19292
6211,93,문래자이아파트,190688.00,446373.70,37.51674623,126.8946548,19305
6211,94,양남동로타리,190434.30,446970.00,37.52211688,126.891777,19165
6211,95,영등포기계상가,190169.10,447019.80,37.52256284,126.888776,19202
6211,96,관악고등학교,189821.90,447086.30,37.5231583,126.8848469,19205
6211,97,오목교역.동신한방병원,189122.80,447226.90,37.52441727,126.8769354,15168
6211,98,목동대학학원,188814.10,447283.50,37.5249236,126.8734419,15167
6211,99,목동역.목동7단지,188436.00,447350.90,37.52552628,126.869163,15166
6211,100,목동역.목동오거리,187872.70,447399.30,37.52595518,126.8627889,15285
6211,101,신서고교.영상고교입구,187661.20,447365.70,37.5256496,126.8603965,15286
6211,102,신정역.은행정역,187127.50,447278.00,37.52485205,126.8543597,15287
6211,103,양강중학교,186711.90,447165.00,37.52382792,126.8496596,15311
6211,104,신월2동주민센터입구.경창전통시장,186404.70,447075.90,37.52302057,126.8461857,15312
6211,105,강서초등학교,186024.50,446966.50,37.52202909,126.8418863,15313
6211,106,한빛종합사회복지관,185757.90,446890.10,37.52133658,126.8388715,15314
6211,107,신월문화체육센타,185531.30,446764.80,37.52020398,126.8363104,15295
6211,108,신월동우성상가,185336.50,446912.30,37.52153002,126.8341036,15296
6211,109,중부운수앞(가상),185094.40,447220.70,37.52430512,126.8313583,15717
6300,1,고덕역,213777.00,450665.00,37.55535901,127.1559374,25139
6300,2,배재중고등학교,213204.20,450600.40,37.55478529,127.1494529,25141
6300,3,명일역,212720.50,450306.80,37.55214649,127.143973,25233
6300,4,굽은다리역,212570.60,449438.80,37.54432706,127.1422616,25782
6300,5,길동역,212366.70,448732.90,37.537969,127.1399421,25240
6300,6,둔촌동역,211997.10,447523.30,37.52707424,127.13574,25728
6300,7,올림픽선수촌아파트,211508.40,446246.50,37.51557526,127.1301907,24745
6300,8,방이동,211383.60,445748.80,37.51109204,127.1287711,24771
6300,9,오금동,211677.80,445259.40,37.50667838,127.1320913,24769
6300,10,오금역,211221.10,444625.20,37.50096927,127.1269158,24767
6300,11,경찰병원,210804.50,443900.80,37.49444667,127.1221932,24740
6300,12,가락동,210381.20,443663.20,37.49231051,127.1174026,24741
6300,13,수서역현대벤쳐빌,209039.90,443144.20,37.48764788,127.1022273,23401
6300,14,동작대교남단(가상),197697.80,445191.50,37.50613752,126.9739593,20965
